Version,TestID,TestName,Result,Status,ST,MC,BC,HD,ED,CMC,TM,IBC
4,C_17_M_2,org.apache.commons.math3.random.HaltonSequenceGeneratorTest::test2DUnscrambledReference,0,New,7,8,0.125,0.003633607,6231,0.375,0,0.125
4,C_17_M_3,org.apache.commons.math3.random.HaltonSequenceGeneratorTest::testConstructor,0,New,11,8,0.625,0.006760343,6231,0,0,0.625
4,C_17_M_4,org.apache.commons.math3.random.HaltonSequenceGeneratorTest::testConstructor2,0,New,16,11,0.454545455,0.006089124,6306,0,0,0.454545455
4,C_17_M_5,org.apache.commons.math3.random.HaltonSequenceGeneratorTest::testSkip,0,New,9,8,0.125,0.003633607,6231,0.5,0,0.125
4,C_18_M_1,org.apache.commons.math3.random.SobolSequenceGeneratorTest::test3DReference,0,New,6,8,0.625,0.004469555,6231,0,0,0.625
4,C_18_M_2,org.apache.commons.math3.random.SobolSequenceGeneratorTest::testConstructor,0,New,11,7,0.571428571,0.004224961,6213,0,0,0.571428571
4,C_18_M_3,org.apache.commons.math3.random.SobolSequenceGeneratorTest::testConstructor2,0,New,13,7,0.571428571,0.004224961,6213,0,0,0.571428571
4,C_18_M_4,org.apache.commons.math3.random.SobolSequenceGeneratorTest::testSkip,0,New,9,7,0.571428571,0.004224961,6213,0,0,0.571428571
4,C_19_M_1,org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest::testMath891Array,0,New,6,29,0.551724138,0.012086056,7187,0.034482759,0,0.551724138
4,C_19_M_2,org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest::testMath891Matrix,0,New,11,51,0.745098039,0.019784493,9216,0.019607843,0,0.745098039
4,C_20_M_1,org.apache.commons.math3.stat.correlation.StorelessCovarianceTest::testEquivalence,0,New,16,18,0.166666667,0.002278554,6554,0.055555556,0,0.166666667
4,C_21_M_1,org.apache.commons.math3.stat.regression.SimpleRegressionTest::testAppend,0,New,3,100,0.61,0.023688957,15744,0.01,0,0.61
4,C_22_M_1,org.apache.commons.math3.util.MathArraysTest::testConvolve,0,New,37,8,0.625,0.006954886,6231,0,0,0.625
5,C_1_M_1,org.apache.commons.math3.complex.ComplexTest::testReciprocalZero,1,Modified,2,5,0.6,0.008044227,6184,0,0,0.6
5,C_2_M_1,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testNonEmptyData,0,New,2,7,0.714285714,0.003921965,6206,0,0,0.714285714
5,C_2_M_2,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testNonJaggedData,0,New,3,8,0.625,0.004491499,6223,0,0,0.625
5,C_2_M_3,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testMultipleColumnsRequired,0,New,3,6,0.5,0.003279342,6192,0,0,0.5
5,C_2_M_4,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testMaxIterationsPositive,0,New,5,128,0.8671875,0.031880079,19709,0.0078125,0,0.8671875
5,C_2_M_5,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testThresholdPositive,0,New,5,118,0.855932203,0.031042309,18250,0.008474576,0,0.855932203
5,C_2_M_6,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testConvergenceException,0,New,5,141,0.829787234,0.031191079,21625,0.007092199,0,0.829787234
5,C_2_M_7,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest::testIncompatibleIntialMixture,0,New,12,81,0.888888889,0.032849367,12956,0.024691358,0,0.888888889
5,C_3_M_1,org.apache.commons.math3.linear.BlockRealMatrixTest::testEqualsAndHashCode,0,New,11,19,0.789473684,0.007845459,6578,0,0,0.789473684
5,C_4_M_1,org.apache.commons.math3.linear.Array2DRowRealMatrixTest::testCopySubMatrix,0,Modified,20,32,0.46875,0.014949606,7364,0.03125,0,0.46875
5,C_5_M_1,org.apache.commons.math3.ode.events.EventFilterTest::testHistoryIncreasingForward,0,Modified,4,41,0.390243902,0.014000336,8119,0,0,0.390243902
5,C_5_M_2,org.apache.commons.math3.ode.events.EventFilterTest::testHistoryIncreasingBackward,0,Modified,4,33,0.484848485,0.01576193,7437,0,0,0.484848485
5,C_5_M_3,org.apache.commons.math3.ode.events.EventFilterTest::testHistoryDecreasingForward,0,Modified,4,34,0.470588235,0.015514908,7512,0,0,0.470588235
5,C_5_M_4,org.apache.commons.math3.ode.events.EventFilterTest::testHistoryDecreasingBackward,0,Modified,4,33,0.484848485,0.01576193,7437,0,0,0.484848485
5,C_6_M_1,org.apache.commons.math3.util.FastMathTest::testIndicatorDouble,0,Modified,9,51,0.960784314,0.019183214,9165,0,0,0.960784314
5,C_6_M_2,org.apache.commons.math3.util.FastMathTest::testIndicatorFloat,0,Modified,9,19,0.894736842,0.018898897,6578,0,0,0.894736842
6,C_1_M_1,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest::testQuadratic,0,New,9,5,0.8,0.005729257,5233,0,0,0.8
6,C_2_M_6,org.apache.commons.math3.ode.events.EventFilterTest::testIncreasingOnly,0,New,14,149,0.791946309,0.02456545,21021,0.006711409,0,0.791946309
6,C_2_M_7,org.apache.commons.math3.ode.events.EventFilterTest::testDecreasingOnly,0,New,14,134,0.820895522,0.024638423,18983,0.007462687,0,0.820895522
6,C_2_M_8,org.apache.commons.math3.ode.events.EventFilterTest::testTwoOppositeFilters,0,New,17,135,0.814814815,0.024492803,19118,0.007407407,0,0.814814815
6,C_3_M_1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTrivial,1,Modified,7,104,0.451923077,0.011835549,14952,0,0,0.451923077
6,C_4_M_1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMinimize1,1,Modified,10,64,0.21875,0.006924114,9731,0,0,0.21875
6,C_4_M_2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMinimize2,1,Modified,10,64,0.21875,0.006924114,9731,0,0,0.21875
6,C_4_M_3,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMaximize1,1,Modified,10,64,0.21875,0.006924114,9731,0,0,0.21875
6,C_4_M_4,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMaximize2,1,Modified,10,64,0.21875,0.006924114,9731,0,0,0.21875
6,C_5_M_1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,1,Modified,10,66,0.212121212,0.006801126,9970,0,0,0.212121212
6,C_5_M_2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize2,1,Modified,10,66,0.212121212,0.006801126,9970,0,0,0.212121212
6,C_5_M_3,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMaximize1,1,Modified,10,66,0.212121212,0.006801126,9970,0,0,0.212121212
6,C_5_M_4,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMaximize2,1,Modified,10,66,0.212121212,0.006801126,9970,0,0,0.212121212
8,C_2_M_1,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testExceptions,0,New,28,21,0.571428571,0.009183793,5566,0,0,0.571428571
8,C_2_M_2,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testProbability,0,New,7,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_2_M_3,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testDensity,0,New,7,16,0.5,0.006895338,5351,0.125,0,0.5
8,C_2_M_4,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testCumulativeProbability,0,New,7,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_2_M_5,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testGetNumericalMean,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_2_M_6,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testGetNumericalVariance,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_2_M_7,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testGetSupportLowerBound,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_2_M_8,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testGetSupportUpperBound,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_2_M_9,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testIsSupportLowerBoundInclusive,0,New,2,14,0.571428571,0.007207183,5281,0.071428571,0,0.571428571
8,C_2_M_10,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testIsSupportUpperBoundInclusive,0,New,2,14,0.571428571,0.007207183,5281,0.071428571,0,0.571428571
8,C_2_M_11,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testIsSupportConnected,0,New,2,14,0.571428571,0.007207183,5281,0.071428571,0,0.571428571
8,C_2_M_12,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testSample,0,New,13,28,0.607142857,0.009048369,5978,0.107142857,0,0.607142857
8,C_2_M_13,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testIssue942,1,New,5,20,0.5,0.007278635,5517,0,0,0.5
8,C_3_M_1,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testExceptions,0,New,28,20,0.55,0.008739806,5517,0,0,0.55
8,C_3_M_2,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testProbability,0,New,7,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_3_M_3,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testCumulativeProbability,0,New,7,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_3_M_4,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testGetNumericalMean,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_3_M_5,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testGetNumericalVariance,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_3_M_6,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testGetSupportLowerBound,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_3_M_7,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testGetSupportUpperBound,0,New,2,15,0.533333333,0.007047417,5316,0.066666667,0,0.533333333
8,C_3_M_8,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testIsSupportConnected,0,New,2,14,0.571428571,0.007207183,5281,0.071428571,0,0.571428571
8,C_3_M_9,org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest::testSample,0,New,13,28,0.571428571,0.008595996,5978,0.107142857,0,0.571428571
8,C_4_M_1,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest::testGetOptimaBeforeOptimize,0,Modified,7,15,0.266666667,0.001369507,5316,0,0,0.266666667
8,C_5_M_1,org.apache.commons.math3.stat.correlation.CovarianceTest::testOneColumn,0,New,5,42,0.880952381,0.015420704,7087,0.023809524,0,0.880952381
8,C_5_M_2,org.apache.commons.math3.stat.correlation.CovarianceTest::testInsufficientData,0,Modified,13,14,0.642857143,0.006724987,5281,0,0,0.642857143
9,C_2_M_1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testHypotNeglectible,0,New,9,26,0.346153846,0.002581452,5825,0.038461538,0,0.346153846
9,C_2_M_2,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testHypotSpecial,0,New,5,10,0.5,0.001459854,5146,0.1,0,0.5
9,C_2_M_3,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testPrimitiveRemainder,0,Modified,19,16,0.25,9.12E-04,5335,0.0625,0,0.25
9,C_2_M_4,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testRemainder,0,Modified,20,19,0.315789474,0.002347753,5452,0.105263158,0,0.315789474
9,C_2_M_5,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testCopySign,0,Modified,23,11,0.363636364,0.001081373,5172,0.090909091,0,0.363636364
9,C_2_M_6,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testLinearCombination1DSDS,0,New,13,37,0.297297297,0.002481277,6595,0.054054054,0,0.297297297
9,C_2_M_7,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testLinearCombination1DoubleDS,0,New,10,27,0.259259259,0.001096923,5887,0.074074074,0,0.259259259
9,C_2_M_8,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testLinearCombination2DSDS,0,New,28,34,0.411764706,0.006294386,6357,0.088235294,0,0.411764706
9,C_2_M_9,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testLinearCombination2DoubleDS,0,New,28,31,0.387096774,0.006215983,6145,0.096774194,0,0.387096774
9,C_3_M_1,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testZero,0,New,10,23,0.608695652,0.002771587,5652,0,0,0.608695652
9,C_3_M_2,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testQuadratic,0,New,14,23,0.565217391,0.002206133,5652,0,0,0.565217391
9,C_3_M_3,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testMixedDerivatives,0,New,26,20,0.6,0.002033836,5497,0,0,0.6
9,C_3_M_4,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testRandomPolynomialsValuesOnly,0,New,30,75,0.8,0.017186851,10823,0.04,0,0.8
9,C_3_M_5,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testRandomPolynomialsFirstDerivative,0,New,39,68,0.75,0.016413298,9947,0.044117647,0,0.75
9,C_3_M_6,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testSine,0,New,10,70,0.657142857,0.01191917,10195,0.057142857,0,0.657142857
9,C_3_M_7,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testSquareRoot,0,New,10,63,0.761904762,0.013479556,9350,0.047619048,0,0.761904762
9,C_3_M_8,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testWikipedia,0,New,12,23,0.608695652,0.002571953,5652,0,0,0.608695652
9,C_3_M_9,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testOnePointParabola,0,New,7,23,0.608695652,0.002571953,5652,0,0,0.608695652
9,C_3_M_10,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testEmptySampleValue,0,New,2,7,0.428571429,0.003485489,5083,0,0,0.428571429
9,C_3_M_11,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testEmptySampleDerivative,0,New,2,7,0.428571429,0.003485489,5083,0,0,0.428571429
9,C_3_M_12,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest::testDuplicatedAbscissa,0,New,4,15,0.733333333,0.005035196,5300,0,0,0.733333333
9,C_4_M_1,org.apache.commons.math3.dfp.DfpTest::testSpecialConstructors,0,New,7,30,0.9,0.014600397,6079,0,0,0.9
9,C_5_M_1,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testConstructors,0,New,26,59,0.372881356,0.009464473,8889,0.118644068,0,0.372881356
9,C_5_M_2,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testEquals,0,New,11,20,0.35,0.002776933,5497,0.25,0,0.35
9,C_5_M_3,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testHash,0,New,5,14,0.214285714,7.06E-04,5265,0.285714286,0,0.214285714
9,C_5_M_4,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testInfinite,0,New,6,8,0.375,8.76E-04,5100,0.375,0,0.375
9,C_5_M_5,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNaN,0,New,6,7,0.428571429,9.12E-04,5083,0.285714286,0,0.428571429
9,C_5_M_6,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testToString,0,New,4,21,0.380952381,0.002071068,5545,0.19047619,0,0.380952381
9,C_5_M_7,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testWrongDimension,0,New,2,8,0.75,0.004225679,5100,0,0,0.75
9,C_5_M_8,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testCoordinates,0,New,9,19,0.210526316,0.004255796,5452,0.052631579,0,0.210526316
9,C_5_M_9,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNorm1,0,New,6,18,0.333333333,0.001368613,5411,0.055555556,0,0.333333333
9,C_5_M_10,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNorm,0,New,7,23,0.434782609,0.005523392,5652,0.043478261,0,0.434782609
9,C_5_M_11,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNormSq,0,New,6,18,0.388888889,0.001648222,5411,0.055555556,0,0.388888889
9,C_5_M_12,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNormInf,0,New,26,14,0.285714286,9.73E-04,5265,0.071428571,0,0.285714286
9,C_5_M_13,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testDistance1,0,New,19,30,0.333333333,0.001878648,6079,0.033333333,0,0.333333333
9,C_5_M_14,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testDistance,0,New,19,35,0.4,0.005173647,6433,0.028571429,0,0.4
9,C_5_M_15,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testDistanceSq,0,New,19,30,0.366666667,0.002071547,6079,0.033333333,0,0.366666667
9,C_5_M_16,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testDistanceInf,0,New,32,31,0.290322581,0.00165654,6145,0.032258065,0,0.290322581
9,C_5_M_17,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testSubtract,0,New,11,54,0.240740741,0.001487436,8316,0.055555556,0,0.240740741
9,C_5_M_18,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testAdd,0,New,11,50,0.26,0.001578926,7865,0.06,0,0.26
9,C_5_M_19,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testScalarProduct,0,New,5,14,0.214285714,7.06E-04,5265,0.071428571,0,0.214285714
9,C_5_M_20,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testVectorialProducts,0,New,18,49,0.306122449,0.004022264,7756,0.12244898,0,0.306122449
9,C_5_M_21,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testCrossProductCancellation,0,New,8,33,0.303030303,0.001354013,6284,0.060606061,0,0.303030303
9,C_5_M_22,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testAngular,0,New,9,44,0.568181818,0.012597225,7240,0.045454545,0,0.568181818
9,C_5_M_23,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testAngularSeparation,0,New,15,85,0.388235294,0.010689271,12107,0.058823529,0,0.388235294
9,C_5_M_24,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNormalize,0,New,7,29,0.517241379,0.007456293,6013,0.034482759,0,0.517241379
9,C_5_M_25,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testNegate,0,New,2,18,0.222222222,8.59E-04,5411,0.055555556,0,0.222222222
9,C_5_M_26,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testOrthogonal,0,New,14,45,0.4,0.008476278,7341,0.044444444,0,0.4
9,C_5_M_27,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testAngle,0,New,9,55,0.381818182,0.005551362,8430,0.054545455,0,0.381818182
9,C_5_M_28,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testAccurateDotProduct,0,New,7,27,0.333333333,0.001526023,5887,0.074074074,0,0.333333333
9,C_5_M_29,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testDotProduct,0,New,24,40,0.4,0.003788859,6855,0.075,0,0.4
9,C_5_M_30,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testAccurateCrossProduct,0,New,8,39,0.307692308,0.004279504,6766,0.051282051,0,0.307692308
9,C_5_M_31,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest::testCrossProduct,0,New,16,46,0.347826087,0.003466055,7442,0.065217391,0,0.347826087
9,C_6_M_1,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testSpace,0,New,6,12,0.083333333,3.48E-04,5200,0,0,0.083333333
9,C_6_M_2,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testZero,0,New,2,5,0.6,0.005927722,5061,0,0,0.6
9,C_6_M_3,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testEquals,0,Modified,10,5,0.4,0.001004698,5061,0,0,0.4
9,C_6_M_4,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testNaN,0,New,6,3,0.333333333,5.53E-04,5049,0,0,0.333333333
9,C_6_M_5,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testNormSq,0,New,3,3,0.666666667,5.85E-04,5049,0,0,0.666666667
9,C_6_M_6,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testNegate,0,New,2,7,0.571428571,0.002072866,5083,0,0,0.571428571
